sex,age_days,l,m,s
2,1037,1.00000,93.69430,0.03972
2,1038,1.00000,93.71770,0.03972
2,1039,1.00000,93.74110,0.03973
2,1040,1.00000,93.76460,0.03974
2,1041,1.00000,93.78800,0.03974
2,1042,1.00000,93.81130,0.03975
2,1043,1.00000,93.83470,0.03975
2,1044,1.00000,93.85810,0.03976
2,1045,1.00000,93.88140,0.03977
2,1046,1.00000,93.90480,0.03977
2,1047,1.00000,93.92810,0.03978
2,1048,1.00000,93.95140,0.03978
2,1049,1.00000,93.97470,0.03979
2,1050,1.00000,93.99800,0.03980
2,1051,1.00000,94.02130,0.03980
2,1052,1.00000,94.04460,0.03981
2,1053,1.00000,94.06780,0.03981
2,1054,1.00000,94.09110,0.03982
2,1055,1.00000,94.11430,0.03983
2,1056,1.00000,94.13760,0.03983
2,1057,1.00000,94.16080,0.03984
2,1058,1.00000,94.18400,0.03984
2,1059,1.00000,94.20710,0.03985
2,1060,1.00000,94.23030,0.03986
2,1061,1.00000,94.25350,0.03986
2,1062,1.00000,94.27660,0.03987
2,1063,1.00000,94.29980,0.03987
2,1064,1.00000,94.32290,0.03988
2,1065,1.00000,94.34600,0.03989
2,1066,1.00000,94.36910,0.03989
2,1067,1.00000,94.39220,0.03990
2,1068,1.00000,94.41530,0.03990
2,1069,1.00000,94.43840,0.03991
2,1070,1.00000,94.46150,0.03991
2,1071,1.00000,94.48450,0.03992
2,1072,1.00000,94.50750,0.03993
2,1073,1.00000,94.53060,0.03993
2,1074,1.00000,94.55360,0.03994
2,1075,1.00000,94.57660,0.03994
2,1076,1.00000,94.59960,0.03995
2,1077,1.00000,94.62260,0.03996
2,1078,1.00000,94.64550,0.03996
2,1079,1.00000,94.66850,0.03997
2,1080,1.00000,94.69140,0.03997
2,1081,1.00000,94.71440,0.03998
2,1082,1.00000,94.73730,0.03999
2,1083,1.00000,94.76020,0.03999
2,1084,1.00000,94.78310,0.04000
2,1085,1.00000,94.80600,0.04000
2,1086,1.00000,94.82890,0.04001
2,1087,1.00000,94.85180,0.04001
2,1088,1.00000,94.87470,0.04002
2,1089,1.00000,94.89750,0.04003
2,1090,1.00000,94.92030,0.04003
2,1091,1.00000,94.94320,0.04004
2,1092,1.00000,94.96600,0.04004
2,1093,1.00000,94.98880,0.04005
2,1094,1.00000,95.01160,0.04005
2,1095,1.00000,95.03440,0.04006
2,1096,1.00000,95.05720,0.04007
2,1097,1.00000,95.07990,0.04007
2,1098,1.00000,95.10270,0.04008
2,1099,1.00000,95.12540,0.04008
2,1100,1.00000,95.14820,0.04009
2,1101,1.00000,95.17090,0.04009
2,1102,1.00000,95.19360,0.04010
2,1103,1.00000,95.21630,0.04011
2,1104,1.00000,95.23900,0.04011
2,1105,1.00000,95.26170,0.04012
2,1106,1.00000,95.28440,0.04012
2,1107,1.00000,95.30700,0.04013
2,1108,1.00000,95.32970,0.04013
2,1109,1.00000,95.35230,0.04014
2,1110,1.00000,95.37500,0.04015
2,1111,1.00000,95.39760,0.04015
2,1112,1.00000,95.42020,0.04016
2,1113,1.00000,95.44280,0.04016
2,1114,1.00000,95.46540,0.04017
2,1115,1.00000,95.48800,0.04017
2,1116,1.00000,95.51050,0.04018
2,1117,1.00000,95.53310,0.04019
2,1118,1.00000,95.55560,0.04019
2,1119,1.00000,95.57820,0.04020
2,1120,1.00000,95.60070,0.04020
2,1121,1.00000,95.62320,0.04021
2,1122,1.00000,95.64570,0.04021
2,1123,1.00000,95.66820,0.04022
2,1124,1.00000,95.69070,0.04023
2,1125,1.00000,95.71320,0.04023
2,1126,1.00000,95.73560,0.04024
2,1127,1.00000,95.75810,0.04024
2,1128,1.00000,95.78050,0.04025
2,1129,1.00000,95.80300,0.04025
2,1130,1.00000,95.82540,0.04026
2,1131,1.00000,95.84780,0.04026
2,1132,1.00000,95.87020,0.04027
2,1133,1.00000,95.89260,0.04028
2,1134,1.00000,95.91500,0.04028
2,1135,1.00000,95.93740,0.04029
2,1136,1.00000,95.95970,0.04029
2,1137,1.00000,95.98210,0.04030
2,1138,1.00000,96.00440,0.04030
2,1139,1.00000,96.02680,0.04031
2,1140,1.00000,96.04910,0.04032
2,1141,1.00000,96.07140,0.04032
2,1142,1.00000,96.09370,0.04033
2,1143,1.00000,96.11600,0.04033
2,1144,1.00000,96.13830,0.04034
2,1145,1.00000,96.16060,0.04034
2,1146,1.00000,96.18280,0.04035
2,1147,1.00000,96.20510,0.04035
2,1148,1.00000,96.22730,0.04036
2,1149,1.00000,96.24950,0.04036
2,1150,1.00000,96.27180,0.04037
2,1151,1.00000,96.29400,0.04038
2,1152,1.00000,96.31620,0.04038
2,1153,1.00000,96.33840,0.04039
2,1154,1.00000,96.36060,0.04039
2,1155,1.00000,96.38270,0.04040
2,1156,1.00000,96.40490,0.04040
2,1157,1.00000,96.42700,0.04041
2,1158,1.00000,96.44920,0.04041
2,1159,1.00000,96.47130,0.04042
2,1160,1.00000,96.49340,0.04043
2,1161,1.00000,96.51560,0.04043
2,1162,1.00000,96.53770,0.04044
2,1163,1.00000,96.55980,0.04044
2,1164,1.00000,96.58180,0.04045
2,1165,1.00000,96.60390,0.04045
2,1166,1.00000,96.62600,0.04046
2,1167,1.00000,96.64800,0.04046
2,1168,1.00000,96.67010,0.04047
2,1169,1.00000,96.69210,0.04047
2,1170,1.00000,96.71410,0.04048
2,1171,1.00000,96.73620,0.04049
2,1172,1.00000,96.75820,0.04049
2,1173,1.00000,96.78020,0.04050
2,1174,1.00000,96.80210,0.04050
2,1175,1.00000,96.82410,0.04051
2,1176,1.00000,96.84610,0.04051
2,1177,1.00000,96.86800,0.04052
2,1178,1.00000,96.89000,0.04052
2,1179,1.00000,96.91190,0.04053
2,1180,1.00000,96.93390,0.04053
2,1181,1.00000,96.95580,0.04054
2,1182,1.00000,96.97770,0.04054
2,1183,1.00000,96.99960,0.04055
2,1184,1.00000,97.02150,0.04056
2,1185,1.00000,97.04340,0.04056
2,1186,1.00000,97.06520,0.04057
2,1187,1.00000,97.08710,0.04057
2,1188,1.00000,97.10890,0.04058
2,1189,1.00000,97.13080,0.04058
2,1190,1.00000,97.15260,0.04059
2,1191,1.00000,97.17440,0.04059
2,1192,1.00000,97.19630,0.04060
2,1193,1.00000,97.21810,0.04060
2,1194,1.00000,97.23990,0.04061
2,1195,1.00000,97.26160,0.04061
2,1196,1.00000,97.28340,0.04062
2,1197,1.00000,97.30520,0.04063
2,1198,1.00000,97.32690,0.04063
2,1199,1.00000,97.34870,0.04064
2,1200,1.00000,97.37040,0.04064
2,1201,1.00000,97.39220,0.04065
2,1202,1.00000,97.41390,0.04065
2,1203,1.00000,97.43560,0.04066
2,1204,1.00000,97.45730,0.04066
2,1205,1.00000,97.47900,0.04067
2,1206,1.00000,97.50070,0.04067
2,1207,1.00000,97.52230,0.04068
2,1208,1.00000,97.54400,0.04068
2,1209,1.00000,97.56570,0.04069
2,1210,1.00000,97.58730,0.04069
2,1211,1.00000,97.60890,0.04070
2,1212,1.00000,97.63060,0.04070
2,1213,1.00000,97.65220,0.04071
2,1214,1.00000,97.67380,0.04072
2,1215,1.00000,97.69540,0.04072
2,1216,1.00000,97.71700,0.04073
2,1217,1.00000,97.73850,0.04073
2,1218,1.00000,97.76010,0.04074
2,1219,1.00000,97.78170,0.04074
2,1220,1.00000,97.80320,0.04075
2,1221,1.00000,97.82480,0.04075
2,1222,1.00000,97.84630,0.04076
2,1223,1.00000,97.86780,0.04076
2,1224,1.00000,97.88930,0.04077
2,1225,1.00000,97.91080,0.04077
2,1226,1.00000,97.93230,0.04078
2,1227,1.00000,97.95380,0.04078
2,1228,1.00000,97.97530,0.04079
2,1229,1.00000,97.99680,0.04079
2,1230,1.00000,98.01820,0.04080
2,1231,1.00000,98.03970,0.04080
2,1232,1.00000,98.06110,0.04081
2,1233,1.00000,98.08250,0.04081
2,1234,1.00000,98.10390,0.04082
2,1235,1.00000,98.12530,0.04082
2,1236,1.00000,98.14670,0.04083
2,1237,1.00000,98.16810,0.04084
2,1238,1.00000,98.18950,0.04084
2,1239,1.00000,98.21090,0.04085
2,1240,1.00000,98.23220,0.04085
2,1241,1.00000,98.25360,0.04086
2,1242,1.00000,98.27490,0.04086
2,1243,1.00000,98.29630,0.04087
2,1244,1.00000,98.31760,0.04087
2,1245,1.00000,98.33890,0.04088
2,1246,1.00000,98.36020,0.04088
2,1247,1.00000,98.38150,0.04089
2,1248,1.00000,98.40280,0.04089
2,1249,1.00000,98.42410,0.04090
2,1250,1.00000,98.44530,0.04090
2,1251,1.00000,98.46660,0.04091
2,1252,1.00000,98.48780,0.04091
2,1253,1.00000,98.50910,0.04092
2,1254,1.00000,98.53030,0.04092
2,1255,1.00000,98.55150,0.04093
2,1256,1.00000,98.57270,0.04093
2,1257,1.00000,98.59390,0.04094
2,1258,1.00000,98.61510,0.04094
2,1259,1.00000,98.63630,0.04095
2,1260,1.00000,98.65750,0.04095
2,1261,1.00000,98.67860,0.04096
2,1262,1.00000,98.69980,0.04096
2,1263,1.00000,98.72090,0.04097
2,1264,1.00000,98.74210,0.04097
2,1265,1.00000,98.76320,0.04098
2,1266,1.00000,98.78430,0.04098
2,1267,1.00000,98.80540,0.04099
2,1268,1.00000,98.82650,0.04099
2,1269,1.00000,98.84760,0.04100
2,1270,1.00000,98.86870,0.04100
2,1271,1.00000,98.88970,0.04101
2,1272,1.00000,98.91080,0.04101
2,1273,1.00000,98.93180,0.04102
2,1274,1.00000,98.95290,0.04103
2,1275,1.00000,98.97390,0.04103
2,1276,1.00000,98.99490,0.04104
2,1277,1.00000,99.01590,0.04104
2,1278,1.00000,99.03690,0.04105
2,1279,1.00000,99.05790,0.04105
2,1280,1.00000,99.07890,0.04106
2,1281,1.00000,99.09990,0.04106
2,1282,1.00000,99.12080,0.04107
2,1283,1.00000,99.14180,0.04107
2,1284,1.00000,99.16280,0.04108
2,1285,1.00000,99.18370,0.04108
2,1286,1.00000,99.20460,0.04109
2,1287,1.00000,99.22550,0.04109
2,1288,1.00000,99.24640,0.04110
2,1289,1.00000,99.26730,0.04110
2,1290,1.00000,99.28820,0.04111
2,1291,1.00000,99.30910,0.04111
2,1292,1.00000,99.33000,0.04112
2,1293,1.00000,99.35090,0.04112
2,1294,1.00000,99.37170,0.04113
2,1295,1.00000,99.39260,0.04113
2,1296,1.00000,99.41340,0.04114
2,1297,1.00000,99.43420,0.04114
2,1298,1.00000,99.45500,0.04115
2,1299,1.00000,99.47580,0.04115
2,1300,1.00000,99.49660,0.04116
2,1301,1.00000,99.51740,0.04116
2,1302,1.00000,99.53820,0.04117
2,1303,1.00000,99.55900,0.04117
2,1304,1.00000,99.57980,0.04118
2,1305,1.00000,99.60050,0.04118
2,1306,1.00000,99.62120,0.04119
2,1307,1.00000,99.64200,0.04119
2,1308,1.00000,99.66270,0.04120
2,1309,1.00000,99.68340,0.04120
2,1310,1.00000,99.70410,0.04121
2,1311,1.00000,99.72480,0.04121
2,1312,1.00000,99.74550,0.04122
2,1313,1.00000,99.76620,0.04122
2,1314,1.00000,99.78690,0.04123
2,1315,1.00000,99.80750,0.04123
2,1316,1.00000,99.82820,0.04124
2,1317,1.00000,99.84880,0.04124
2,1318,1.00000,99.86950,0.04125
2,1319,1.00000,99.89010,0.04125
2,1320,1.00000,99.91070,0.04126
2,1321,1.00000,99.93130,0.04126
2,1322,1.00000,99.95190,0.04126
2,1323,1.00000,99.97250,0.04127
2,1324,1.00000,99.99310,0.04127
2,1325,1.00000,100.01370,0.04128
2,1326,1.00000,100.03420,0.04128
2,1327,1.00000,100.05480,0.04129
2,1328,1.00000,100.07530,0.04129
2,1329,1.00000,100.09590,0.04130
2,1330,1.00000,100.11640,0.04130
2,1331,1.00000,100.13690,0.04131
2,1332,1.00000,100.15740,0.04131
2,1333,1.00000,100.17790,0.04132
2,1334,1.00000,100.19840,0.04132
2,1335,1.00000,100.21890,0.04133
2,1336,1.00000,100.23940,0.04133
2,1337,1.00000,100.25980,0.04134
2,1338,1.00000,100.28030,0.04134
2,1339,1.00000,100.30070,0.04135
2,1340,1.00000,100.32120,0.04135
2,1341,1.00000,100.34160,0.04136
2,1342,1.00000,100.36200,0.04136
2,1343,1.00000,100.38240,0.04137
2,1344,1.00000,100.40280,0.04137
2,1345,1.00000,100.42320,0.04138
2,1346,1.00000,100.44360,0.04138
2,1347,1.00000,100.46400,0.04139
2,1348,1.00000,100.48430,0.04139
2,1349,1.00000,100.50470,0.04140
2,1350,1.00000,100.52500,0.04140
2,1351,1.00000,100.54540,0.04141
2,1352,1.00000,100.56570,0.04141
2,1353,1.00000,100.58600,0.04142
2,1354,1.00000,100.60630,0.04142
2,1355,1.00000,100.62660,0.04143
2,1356,1.00000,100.64690,0.04143
2,1357,1.00000,100.66720,0.04144
2,1358,1.00000,100.68750,0.04144
2,1359,1.00000,100.70770,0.04145
2,1360,1.00000,100.72800,0.04145
2,1361,1.00000,100.74820,0.04146
2,1362,1.00000,100.76850,0.04146
2,1363,1.00000,100.78870,0.04146
2,1364,1.00000,100.80890,0.04147
2,1365,1.00000,100.82910,0.04147
2,1366,1.00000,100.84930,0.04148
2,1367,1.00000,100.86950,0.04148
2,1368,1.00000,100.88970,0.04149
2,1369,1.00000,100.90990,0.04149
2,1370,1.00000,100.93010,0.04150
2,1371,1.00000,100.95020,0.04150
2,1372,1.00000,100.97040,0.04151
2,1373,1.00000,100.99050,0.04151
2,1374,1.00000,101.01070,0.04152
2,1375,1.00000,101.03080,0.04152
2,1376,1.00000,101.05090,0.04153
2,1377,1.00000,101.07100,0.04153
2,1378,1.00000,101.09110,0.04154
2,1379,1.00000,101.11120,0.04154
2,1380,1.00000,101.13130,0.04155
2,1381,1.00000,101.15140,0.04155
2,1382,1.00000,101.17140,0.04156
2,1383,1.00000,101.19150,0.04156
2,1384,1.00000,101.21150,0.04157
2,1385,1.00000,101.23160,0.04157
2,1386,1.00000,101.25160,0.04158
2,1387,1.00000,101.27160,0.04158
2,1388,1.00000,101.29170,0.04158
2,1389,1.00000,101.31170,0.04159
2,1390,1.00000,101.33170,0.04159
2,1391,1.00000,101.35170,0.04160
2,1392,1.00000,101.37160,0.04160
2,1393,1.00000,101.39160,0.04161
2,1394,1.00000,101.41160,0.04161
2,1395,1.00000,101.43150,0.04162
2,1396,1.00000,101.45150,0.04162
2,1397,1.00000,101.47140,0.04163
2,1398,1.00000,101.49140,0.04163
2,1399,1.00000,101.51130,0.04164
2,1400,1.00000,101.53120,0.04164
2,1401,1.00000,101.55110,0.04165
2,1402,1.00000,101.57100,0.04165
2,1403,1.00000,101.59090,0.04166
2,1404,1.00000,101.61080,0.04166
2,1405,1.00000,101.63060,0.04167
2,1406,1.00000,101.65050,0.04167
2,1407,1.00000,101.67040,0.04167
2,1408,1.00000,101.69020,0.04168
2,1409,1.00000,101.71010,0.04168
2,1410,1.00000,101.72990,0.04169
2,1411,1.00000,101.74970,0.04169
2,1412,1.00000,101.76950,0.04170
2,1413,1.00000,101.78930,0.04170
2,1414,1.00000,101.80910,0.04171
2,1415,1.00000,101.82890,0.04171
2,1416,1.00000,101.84870,0.04172
2,1417,1.00000,101.86850,0.04172
2,1418,1.00000,101.88830,0.04173
2,1419,1.00000,101.90800,0.04173
2,1420,1.00000,101.92780,0.04174
2,1421,1.00000,101.94750,0.04174
2,1422,1.00000,101.96730,0.04175
2,1423,1.00000,101.98700,0.04175
2,1424,1.00000,102.00670,0.04175
2,1425,1.00000,102.02640,0.04176
2,1426,1.00000,102.04610,0.04176
2,1427,1.00000,102.06580,0.04177
2,1428,1.00000,102.08550,0.04177
2,1429,1.00000,102.10520,0.04178
2,1430,1.00000,102.12490,0.04178
2,1431,1.00000,102.14460,0.04179
2,1432,1.00000,102.16420,0.04179
2,1433,1.00000,102.18390,0.04180
2,1434,1.00000,102.20350,0.04180
2,1435,1.00000,102.22320,0.04181
2,1436,1.00000,102.24280,0.04181
2,1437,1.00000,102.26240,0.04181
2,1438,1.00000,102.28200,0.04182
2,1439,1.00000,102.30160,0.04182
2,1440,1.00000,102.32120,0.04183
2,1441,1.00000,102.34080,0.04183
2,1442,1.00000,102.36040,0.04184
2,1443,1.00000,102.38000,0.04184
2,1444,1.00000,102.39960,0.04185
2,1445,1.00000,102.41910,0.04185
2,1446,1.00000,102.43870,0.04186
2,1447,1.00000,102.45820,0.04186
2,1448,1.00000,102.47780,0.04187
2,1449,1.00000,102.49730,0.04187
2,1450,1.00000,102.51680,0.04187
2,1451,1.00000,102.53640,0.04188
2,1452,1.00000,102.55590,0.04188
2,1453,1.00000,102.57540,0.04189
2,1454,1.00000,102.59490,0.04189
2,1455,1.00000,102.61440,0.04190
2,1456,1.00000,102.63380,0.04190
2,1457,1.00000,102.65330,0.04191
2,1458,1.00000,102.67280,0.04191
2,1459,1.00000,102.69230,0.04192
2,1460,1.00000,102.71170,0.04192
2,1461,1.00000,102.73120,0.04193
2,1462,1.00000,102.75060,0.04193
2,1463,1.00000,102.77000,0.04193
2,1464,1.00000,102.78950,0.04194
2,1465,1.00000,102.80890,0.04194
2,1466,1.00000,102.82830,0.04195
2,1467,1.00000,102.84770,0.04195
2,1468,1.00000,102.86710,0.04196
2,1469,1.00000,102.88650,0.04196
2,1470,1.00000,102.90590,0.04197
2,1471,1.00000,102.92520,0.04197
2,1472,1.00000,102.94460,0.04198
2,1473,1.00000,102.96400,0.04198
2,1474,1.00000,102.98330,0.04198
2,1475,1.00000,103.00270,0.04199
2,1476,1.00000,103.02200,0.04199
2,1477,1.00000,103.04140,0.04200
2,1478,1.00000,103.06070,0.04200
2,1479,1.00000,103.08000,0.04201
2,1480,1.00000,103.09930,0.04201
2,1481,1.00000,103.11860,0.04202
2,1482,1.00000,103.13790,0.04202
2,1483,1.00000,103.15720,0.04203
2,1484,1.00000,103.17650,0.04203
2,1485,1.00000,103.19580,0.04203
2,1486,1.00000,103.21510,0.04204
2,1487,1.00000,103.23430,0.04204
2,1488,1.00000,103.25360,0.04205
2,1489,1.00000,103.27280,0.04205
2,1490,1.00000,103.29210,0.04206
2,1491,1.00000,103.31130,0.04206
2,1492,1.00000,103.33060,0.04207
2,1493,1.00000,103.34980,0.04207
2,1494,1.00000,103.36900,0.04208
2,1495,1.00000,103.38820,0.04208
2,1496,1.00000,103.40740,0.04208
2,1497,1.00000,103.42660,0.04209
2,1498,1.00000,103.44580,0.04209
2,1499,1.00000,103.46500,0.04210
2,1500,1.00000,103.48420,0.04210
2,1501,1.00000,103.50340,0.04211
2,1502,1.00000,103.52250,0.04211
2,1503,1.00000,103.54170,0.04212
2,1504,1.00000,103.56080,0.04212
2,1505,1.00000,103.58000,0.04212
2,1506,1.00000,103.59910,0.04213
2,1507,1.00000,103.61830,0.04213
2,1508,1.00000,103.63740,0.04214
2,1509,1.00000,103.65650,0.04214
2,1510,1.00000,103.67560,0.04215
2,1511,1.00000,103.69470,0.04215
2,1512,1.00000,103.71380,0.04216
2,1513,1.00000,103.73290,0.04216
2,1514,1.00000,103.75200,0.04216
2,1515,1.00000,103.77110,0.04217
2,1516,1.00000,103.79020,0.04217
2,1517,1.00000,103.80920,0.04218
2,1518,1.00000,103.82830,0.04218
2,1519,1.00000,103.84730,0.04219
2,1520,1.00000,103.86640,0.04219
2,1521,1.00000,103.88540,0.04220
2,1522,1.00000,103.90450,0.04220
2,1523,1.00000,103.92350,0.04220
2,1524,1.00000,103.94250,0.04221
2,1525,1.00000,103.96160,0.04221
2,1526,1.00000,103.98060,0.04222
2,1527,1.00000,103.99960,0.04222
2,1528,1.00000,104.01860,0.04223
2,1529,1.00000,104.03760,0.04223
2,1530,1.00000,104.05650,0.04224
2,1531,1.00000,104.07550,0.04224
2,1532,1.00000,104.09450,0.04224
2,1533,1.00000,104.11350,0.04225
2,1534,1.00000,104.13240,0.04225
2,1535,1.00000,104.15140,0.04226
2,1536,1.00000,104.17030,0.04226
2,1537,1.00000,104.18930,0.04227
2,1538,1.00000,104.20820,0.04227
2,1539,1.00000,104.22710,0.04227
2,1540,1.00000,104.24610,0.04228
2,1541,1.00000,104.26500,0.04228
2,1542,1.00000,104.28390,0.04229
2,1543,1.00000,104.30280,0.04229
2,1544,1.00000,104.32170,0.04230
2,1545,1.00000,104.34060,0.04230
2,1546,1.00000,104.35950,0.04231
2,1547,1.00000,104.37840,0.04231
2,1548,1.00000,104.39720,0.04231
2,1549,1.00000,104.41610,0.04232
2,1550,1.00000,104.43500,0.04232
2,1551,1.00000,104.45380,0.04233
2,1552,1.00000,104.47270,0.04233
2,1553,1.00000,104.49150,0.04234
2,1554,1.00000,104.51040,0.04234
2,1555,1.00000,104.52920,0.04234
2,1556,1.00000,104.54800,0.04235
2,1557,1.00000,104.56680,0.04235
2,1558,1.00000,104.58560,0.04236
2,1559,1.00000,104.60450,0.04236
2,1560,1.00000,104.62330,0.04237
2,1561,1.00000,104.64210,0.04237
2,1562,1.00000,104.66080,0.04238
2,1563,1.00000,104.67960,0.04238
2,1564,1.00000,104.69840,0.04238
2,1565,1.00000,104.71720,0.04239
2,1566,1.00000,104.73600,0.04239
2,1567,1.00000,104.75470,0.04240
2,1568,1.00000,104.77350,0.04240
2,1569,1.00000,104.79220,0.04241
2,1570,1.00000,104.81100,0.04241
2,1571,1.00000,104.82970,0.04241
2,1572,1.00000,104.84840,0.04242
2,1573,1.00000,104.86720,0.04242
2,1574,1.00000,104.88590,0.04243
2,1575,1.00000,104.90460,0.04243
2,1576,1.00000,104.92330,0.04244
2,1577,1.00000,104.94200,0.04244
2,1578,1.00000,104.96070,0.04244
2,1579,1.00000,104.97940,0.04245
2,1580,1.00000,104.99810,0.04245
2,1581,1.00000,105.01670,0.04246
2,1582,1.00000,105.03540,0.04246
2,1583,1.00000,105.05410,0.04247
2,1584,1.00000,105.07270,0.04247
2,1585,1.00000,105.09140,0.04247
2,1586,1.00000,105.11000,0.04248
2,1587,1.00000,105.12870,0.04248
2,1588,1.00000,105.14730,0.04249
2,1589,1.00000,105.16600,0.04249
2,1590,1.00000,105.18460,0.04250
2,1591,1.00000,105.20320,0.04250
2,1592,1.00000,105.22180,0.04250
2,1593,1.00000,105.24040,0.04251
2,1594,1.00000,105.25900,0.04251
2,1595,1.00000,105.27760,0.04252
2,1596,1.00000,105.29620,0.04252
2,1597,1.00000,105.31480,0.04253
2,1598,1.00000,105.33340,0.04253
2,1599,1.00000,105.35200,0.04253
2,1600,1.00000,105.37050,0.04254
2,1601,1.00000,105.38910,0.04254
2,1602,1.00000,105.40760,0.04255
2,1603,1.00000,105.42620,0.04255
2,1604,1.00000,105.44470,0.04256
2,1605,1.00000,105.46330,0.04256
2,1606,1.00000,105.48180,0.04256
2,1607,1.00000,105.50030,0.04257
2,1608,1.00000,105.51890,0.04257
2,1609,1.00000,105.53740,0.04258
2,1610,1.00000,105.55590,0.04258
2,1611,1.00000,105.57440,0.04259
2,1612,1.00000,105.59290,0.04259
2,1613,1.00000,105.61140,0.04259
2,1614,1.00000,105.62990,0.04260
2,1615,1.00000,105.64830,0.04260
2,1616,1.00000,105.66680,0.04261
2,1617,1.00000,105.68530,0.04261
2,1618,1.00000,105.70370,0.04262
2,1619,1.00000,105.72220,0.04262
2,1620,1.00000,105.74060,0.04262
2,1621,1.00000,105.75910,0.04263
2,1622,1.00000,105.77750,0.04263
2,1623,1.00000,105.79600,0.04264
2,1624,1.00000,105.81440,0.04264
2,1625,1.00000,105.83280,0.04264
2,1626,1.00000,105.85120,0.04265
2,1627,1.00000,105.86960,0.04265
2,1628,1.00000,105.88800,0.04266
2,1629,1.00000,105.90640,0.04266
2,1630,1.00000,105.92480,0.04267
2,1631,1.00000,105.94320,0.04267
2,1632,1.00000,105.96160,0.04267
2,1633,1.00000,105.98000,0.04268
2,1634,1.00000,105.99830,0.04268
2,1635,1.00000,106.01670,0.04269
2,1636,1.00000,106.03510,0.04269
2,1637,1.00000,106.05340,0.04270
2,1638,1.00000,106.07180,0.04270
2,1639,1.00000,106.09010,0.04270
2,1640,1.00000,106.10840,0.04271
2,1641,1.00000,106.12680,0.04271
2,1642,1.00000,106.14510,0.04272
2,1643,1.00000,106.16340,0.04272
2,1644,1.00000,106.18170,0.04272
2,1645,1.00000,106.20000,0.04273
2,1646,1.00000,106.21830,0.04273
2,1647,1.00000,106.23660,0.04274
2,1648,1.00000,106.25490,0.04274
2,1649,1.00000,106.27320,0.04275
2,1650,1.00000,106.29150,0.04275
2,1651,1.00000,106.30970,0.04275
2,1652,1.00000,106.32800,0.04276
2,1653,1.00000,106.34630,0.04276
2,1654,1.00000,106.36450,0.04277
2,1655,1.00000,106.38280,0.04277
2,1656,1.00000,106.40100,0.04277
2,1657,1.00000,106.41920,0.04278
2,1658,1.00000,106.43750,0.04278
2,1659,1.00000,106.45570,0.04279
2,1660,1.00000,106.47390,0.04279
2,1661,1.00000,106.49210,0.04280
2,1662,1.00000,106.51030,0.04280
2,1663,1.00000,106.52850,0.04280
2,1664,1.00000,106.54670,0.04281
2,1665,1.00000,106.56490,0.04281
2,1666,1.00000,106.58310,0.04282
2,1667,1.00000,106.60130,0.04282
2,1668,1.00000,106.61950,0.04282
2,1669,1.00000,106.63760,0.04283
2,1670,1.00000,106.65580,0.04283
2,1671,1.00000,106.67390,0.04284
2,1672,1.00000,106.69210,0.04284
2,1673,1.00000,106.71020,0.04285
2,1674,1.00000,106.72840,0.04285
2,1675,1.00000,106.74650,0.04285
2,1676,1.00000,106.76460,0.04286
2,1677,1.00000,106.78280,0.04286
2,1678,1.00000,106.80090,0.04287
2,1679,1.00000,106.81900,0.04287
2,1680,1.00000,106.83710,0.04287
2,1681,1.00000,106.85520,0.04288
2,1682,1.00000,106.87330,0.04288
2,1683,1.00000,106.89140,0.04289
2,1684,1.00000,106.90940,0.04289
2,1685,1.00000,106.92750,0.04289
2,1686,1.00000,106.94560,0.04290
2,1687,1.00000,106.96360,0.04290
2,1688,1.00000,106.98170,0.04291
2,1689,1.00000,106.99980,0.04291
2,1690,1.00000,107.01780,0.04292
2,1691,1.00000,107.03580,0.04292
2,1692,1.00000,107.05390,0.04292
2,1693,1.00000,107.07190,0.04293
2,1694,1.00000,107.08990,0.04293
2,1695,1.00000,107.10790,0.04294
2,1696,1.00000,107.12600,0.04294
2,1697,1.00000,107.14400,0.04294
2,1698,1.00000,107.16200,0.04295
2,1699,1.00000,107.17990,0.04295
2,1700,1.00000,107.19790,0.04296
2,1701,1.00000,107.21590,0.04296
2,1702,1.00000,107.23390,0.04296
2,1703,1.00000,107.25190,0.04297
2,1704,1.00000,107.26980,0.04297
2,1705,1.00000,107.28780,0.04298
2,1706,1.00000,107.30570,0.04298
2,1707,1.00000,107.32370,0.04299
2,1708,1.00000,107.34160,0.04299
2,1709,1.00000,107.35960,0.04299
2,1710,1.00000,107.37750,0.04300
2,1711,1.00000,107.39540,0.04300
2,1712,1.00000,107.41330,0.04301
2,1713,1.00000,107.43120,0.04301
2,1714,1.00000,107.44920,0.04301
2,1715,1.00000,107.46710,0.04302
2,1716,1.00000,107.48490,0.04302
2,1717,1.00000,107.50280,0.04303
2,1718,1.00000,107.52070,0.04303
2,1719,1.00000,107.53860,0.04303
2,1720,1.00000,107.55650,0.04304
2,1721,1.00000,107.57430,0.04304
2,1722,1.00000,107.59220,0.04305
2,1723,1.00000,107.61000,0.04305
2,1724,1.00000,107.62790,0.04305
2,1725,1.00000,107.64570,0.04306
2,1726,1.00000,107.66360,0.04306
2,1727,1.00000,107.68140,0.04307
2,1728,1.00000,107.69920,0.04307
2,1729,1.00000,107.71700,0.04308
2,1730,1.00000,107.73490,0.04308
2,1731,1.00000,107.75270,0.04308
2,1732,1.00000,107.77050,0.04309
2,1733,1.00000,107.78830,0.04309
2,1734,1.00000,107.80600,0.04310
2,1735,1.00000,107.82380,0.04310
