sex,age_days,l,m,s
1,1407,-0.10710,16.05390,0.12656
1,1408,-0.10720,16.05940,0.12657
1,1409,-0.10730,16.06480,0.12659
1,1410,-0.10740,16.07030,0.12661
1,1411,-0.10750,16.07580,0.12663
1,1412,-0.10760,16.08120,0.12665
1,1413,-0.10780,16.08670,0.12667
1,1414,-0.10790,16.09220,0.12669
1,1415,-0.10800,16.09760,0.12671
1,1416,-0.10810,16.10310,0.12673
1,1417,-0.10820,16.10860,0.12674
1,1418,-0.10830,16.11400,0.12676
1,1419,-0.10840,16.11950,0.12678
1,1420,-0.10850,16.12500,0.12680
1,1421,-0.10870,16.13040,0.12682
1,1422,-0.10880,16.13590,0.12684
1,1423,-0.10890,16.14140,0.12686
1,1424,-0.10900,16.14680,0.12688
1,1425,-0.10910,16.15230,0.12690
1,1426,-0.10920,16.15780,0.12692
1,1427,-0.10930,16.16320,0.12693
1,1428,-0.10940,16.16870,0.12695
1,1429,-0.10960,16.17420,0.12697
1,1430,-0.10970,16.17960,0.12699
1,1431,-0.10980,16.18510,0.12701
1,1432,-0.10990,16.19060,0.12703
1,1433,-0.11000,16.19600,0.12705
1,1434,-0.11010,16.20150,0.12707
1,1435,-0.11020,16.20690,0.12709
1,1436,-0.11030,16.21240,0.12711
1,1437,-0.11050,16.21790,0.12713
1,1438,-0.11060,16.22330,0.12715
1,1439,-0.11070,16.22880,0.12717
1,1440,-0.11080,16.23430,0.12718
1,1441,-0.11090,16.23970,0.12720
1,1442,-0.11100,16.24520,0.12722
1,1443,-0.11110,16.25060,0.12724
1,1444,-0.11120,16.25610,0.12726
1,1445,-0.11130,16.26160,0.12728
1,1446,-0.11150,16.26700,0.12730
1,1447,-0.11160,16.27250,0.12732
1,1448,-0.11170,16.27790,0.12734
1,1449,-0.11180,16.28340,0.12736
1,1450,-0.11190,16.28890,0.12738
1,1451,-0.11200,16.29430,0.12740
1,1452,-0.11210,16.29980,0.12742
1,1453,-0.11220,16.30530,0.12744
1,1454,-0.11230,16.31070,0.12746
1,1455,-0.11250,16.31620,0.12747
1,1456,-0.11260,16.32160,0.12749
1,1457,-0.11270,16.32710,0.12751
1,1458,-0.11280,16.33250,0.12753
1,1459,-0.11290,16.33800,0.12755
1,1460,-0.11300,16.34350,0.12757
1,1461,-0.11310,16.34890,0.12759
1,1462,-0.11320,16.35440,0.12761
1,1463,-0.11330,16.35980,0.12763
1,1464,-0.11340,16.36530,0.12765
1,1465,-0.11360,16.37080,0.12767
1,1466,-0.11370,16.37620,0.12769
1,1467,-0.11380,16.38170,0.12771
1,1468,-0.11390,16.38710,0.12773
1,1469,-0.11400,16.39260,0.12775
1,1470,-0.11410,16.39810,0.12777
1,1471,-0.11420,16.40350,0.12779
1,1472,-0.11430,16.40900,0.12781
1,1473,-0.11440,16.41440,0.12783
1,1474,-0.11460,16.41990,0.12785
1,1475,-0.11470,16.42530,0.12787
1,1476,-0.11480,16.43080,0.12789
1,1477,-0.11490,16.43630,0.12791
1,1478,-0.11500,16.44170,0.12793
1,1479,-0.11510,16.44720,0.12795
1,1480,-0.11520,16.45260,0.12797
1,1481,-0.11530,16.45810,0.12799
1,1482,-0.11540,16.46350,0.12801
1,1483,-0.11550,16.46900,0.12803
1,1484,-0.11560,16.47450,0.12804
1,1485,-0.11580,16.47990,0.12806
1,1486,-0.11590,16.48540,0.12808
1,1487,-0.11600,16.49080,0.12810
1,1488,-0.11610,16.49630,0.12812
1,1489,-0.11620,16.50170,0.12814
1,1490,-0.11630,16.50720,0.12816
1,1491,-0.11640,16.51260,0.12818
1,1492,-0.11650,16.51810,0.12820
1,1493,-0.11660,16.52360,0.12822
1,1494,-0.11670,16.52900,0.12824
1,1495,-0.11680,16.53450,0.12826
1,1496,-0.11700,16.53990,0.12828
1,1497,-0.11710,16.54540,0.12830
1,1498,-0.11720,16.55080,0.12832
1,1499,-0.11730,16.55630,0.12834
1,1500,-0.11740,16.56180,0.12836
1,1501,-0.11750,16.56720,0.12838
1,1502,-0.11760,16.57270,0.12840
1,1503,-0.11770,16.57810,0.12842
1,1504,-0.11780,16.58360,0.12844
1,1505,-0.11790,16.58900,0.12846
1,1506,-0.11800,16.59450,0.12848
1,1507,-0.11820,16.59990,0.12850
1,1508,-0.11830,16.60540,0.12852
1,1509,-0.11840,16.61090,0.12854
1,1510,-0.11850,16.61630,0.12856
1,1511,-0.11860,16.62180,0.12858
1,1512,-0.11870,16.62720,0.12860
1,1513,-0.11880,16.63270,0.12863
1,1514,-0.11890,16.63810,0.12865
1,1515,-0.11900,16.64360,0.12867
1,1516,-0.11910,16.64900,0.12869
1,1517,-0.11920,16.65450,0.12871
1,1518,-0.11930,16.65990,0.12873
1,1519,-0.11950,16.66540,0.12875
1,1520,-0.11960,16.67090,0.12877
1,1521,-0.11970,16.67630,0.12879
1,1522,-0.11980,16.68180,0.12881
1,1523,-0.11990,16.68720,0.12883
1,1524,-0.12000,16.69270,0.12885
1,1525,-0.12010,16.69810,0.12887
1,1526,-0.12020,16.70360,0.12889
1,1527,-0.12030,16.70900,0.12891
1,1528,-0.12040,16.71450,0.12893
1,1529,-0.12050,16.72000,0.12895
1,1530,-0.12060,16.72540,0.12897
1,1531,-0.12070,16.73090,0.12899
1,1532,-0.12080,16.73630,0.12901
1,1533,-0.12100,16.74180,0.12903
1,1534,-0.12110,16.74720,0.12905
1,1535,-0.12120,16.75270,0.12907
1,1536,-0.12130,16.75810,0.12909
1,1537,-0.12140,16.76360,0.12911
1,1538,-0.12150,16.76900,0.12913
1,1539,-0.12160,16.77450,0.12915
1,1540,-0.12170,16.78000,0.12917
1,1541,-0.12180,16.78540,0.12919
1,1542,-0.12190,16.79090,0.12921
1,1543,-0.12200,16.79630,0.12923
1,1544,-0.12210,16.80180,0.12925
1,1545,-0.12220,16.80720,0.12928
1,1546,-0.12230,16.81270,0.12930
1,1547,-0.12250,16.81810,0.12932
1,1548,-0.12260,16.82360,0.12934
1,1549,-0.12270,16.82900,0.12936
1,1550,-0.12280,16.83450,0.12938
1,1551,-0.12290,16.84000,0.12940
1,1552,-0.12300,16.84540,0.12942
1,1553,-0.12310,16.85090,0.12944
1,1554,-0.12320,16.85630,0.12946
1,1555,-0.12330,16.86180,0.12948
1,1556,-0.12340,16.86720,0.12950
1,1557,-0.12350,16.87270,0.12952
1,1558,-0.12360,16.87810,0.12954
1,1559,-0.12370,16.88360,0.12956
1,1560,-0.12380,16.88910,0.12958
1,1561,-0.12390,16.89450,0.12960
1,1562,-0.12400,16.90000,0.12962
1,1563,-0.12420,16.90540,0.12965
1,1564,-0.12430,16.91090,0.12967
1,1565,-0.12440,16.91630,0.12969
1,1566,-0.12450,16.92180,0.12971
1,1567,-0.12460,16.92720,0.12973
1,1568,-0.12470,16.93270,0.12975
1,1569,-0.12480,16.93820,0.12977
1,1570,-0.12490,16.94360,0.12979
1,1571,-0.12500,16.94910,0.12981
1,1572,-0.12510,16.95450,0.12983
1,1573,-0.12520,16.96000,0.12985
1,1574,-0.12530,16.96540,0.12987
1,1575,-0.12540,16.97090,0.12989
1,1576,-0.12550,16.97630,0.12991
1,1577,-0.12560,16.98180,0.12993
1,1578,-0.12570,16.98730,0.12996
1,1579,-0.12580,16.99270,0.12998
1,1580,-0.12590,16.99820,0.13000
1,1581,-0.12600,17.00360,0.13002
1,1582,-0.12620,17.00910,0.13004
1,1583,-0.12630,17.01450,0.13006
1,1584,-0.12640,17.02000,0.13008
1,1585,-0.12650,17.02550,0.13010
1,1586,-0.12660,17.03090,0.13012
1,1587,-0.12670,17.03640,0.13014
1,1588,-0.12680,17.04180,0.13016
1,1589,-0.12690,17.04730,0.13018
1,1590,-0.12700,17.05270,0.13020
1,1591,-0.12710,17.05820,0.13023
1,1592,-0.12720,17.06360,0.13025
1,1593,-0.12730,17.06910,0.13027
1,1594,-0.12740,17.07460,0.13029
1,1595,-0.12750,17.08000,0.13031
1,1596,-0.12760,17.08550,0.13033
1,1597,-0.12770,17.09090,0.13035
1,1598,-0.12780,17.09640,0.13037
1,1599,-0.12790,17.10180,0.13039
1,1600,-0.12800,17.10730,0.13041
1,1601,-0.12810,17.11270,0.13043
1,1602,-0.12820,17.11820,0.13045
1,1603,-0.12830,17.12370,0.13047
1,1604,-0.12850,17.12910,0.13050
1,1605,-0.12860,17.13460,0.13052
1,1606,-0.12870,17.14000,0.13054
1,1607,-0.12880,17.14550,0.13056
1,1608,-0.12890,17.15090,0.13058
1,1609,-0.12900,17.15640,0.13060
1,1610,-0.12910,17.16180,0.13062
1,1611,-0.12920,17.16730,0.13064
1,1612,-0.12930,17.17280,0.13066
1,1613,-0.12940,17.17820,0.13068
1,1614,-0.12950,17.18370,0.13070
1,1615,-0.12960,17.18910,0.13073
1,1616,-0.12970,17.19460,0.13075
1,1617,-0.12980,17.20000,0.13077
1,1618,-0.12990,17.20550,0.13079
1,1619,-0.13000,17.21090,0.13081
1,1620,-0.13010,17.21640,0.13083
1,1621,-0.13020,17.22180,0.13085
1,1622,-0.13030,17.22730,0.13087
1,1623,-0.13040,17.23280,0.13089
1,1624,-0.13050,17.23820,0.13091
1,1625,-0.13060,17.24370,0.13093
1,1626,-0.13070,17.24910,0.13096
1,1627,-0.13080,17.25460,0.13098
1,1628,-0.13090,17.26000,0.13100
1,1629,-0.13100,17.26550,0.13102
1,1630,-0.13110,17.27090,0.13104
1,1631,-0.13120,17.27640,0.13106
1,1632,-0.13140,17.28180,0.13108
1,1633,-0.13150,17.28730,0.13110
1,1634,-0.13160,17.29270,0.13112
1,1635,-0.13170,17.29820,0.13114
1,1636,-0.13180,17.30370,0.13117
1,1637,-0.13190,17.30910,0.13119
1,1638,-0.13200,17.31460,0.13121
1,1639,-0.13210,17.32000,0.13123
1,1640,-0.13220,17.32550,0.13125
1,1641,-0.13230,17.33090,0.13127
1,1642,-0.13240,17.33640,0.13129
1,1643,-0.13250,17.34180,0.13131
1,1644,-0.13260,17.34730,0.13133
1,1645,-0.13270,17.35270,0.13135
1,1646,-0.13280,17.35820,0.13137
1,1647,-0.13290,17.36360,0.13140
1,1648,-0.13300,17.36910,0.13142
1,1649,-0.13310,17.37450,0.13144
1,1650,-0.13320,17.38000,0.13146
1,1651,-0.13330,17.38540,0.13148
1,1652,-0.13340,17.39090,0.13150
1,1653,-0.13350,17.39630,0.13152
1,1654,-0.13360,17.40180,0.13154
1,1655,-0.13370,17.40720,0.13156
1,1656,-0.13380,17.41270,0.13159
1,1657,-0.13390,17.41810,0.13161
1,1658,-0.13400,17.42360,0.13163
1,1659,-0.13410,17.42900,0.13165
1,1660,-0.13420,17.43450,0.13167
1,1661,-0.13430,17.43990,0.13169
1,1662,-0.13440,17.44540,0.13171
1,1663,-0.13450,17.45080,0.13173
1,1664,-0.13460,17.45630,0.13175
1,1665,-0.13470,17.46170,0.13177
1,1666,-0.13480,17.46720,0.13180
1,1667,-0.13490,17.47260,0.13182
1,1668,-0.13500,17.47810,0.13184
1,1669,-0.13510,17.48350,0.13186
1,1670,-0.13520,17.48900,0.13188
1,1671,-0.13530,17.49440,0.13190
1,1672,-0.13540,17.49990,0.13192
1,1673,-0.13550,17.50530,0.13194
1,1674,-0.13560,17.51070,0.13196
1,1675,-0.13570,17.51620,0.13199
1,1676,-0.13580,17.52160,0.13201
1,1677,-0.13590,17.52710,0.13203
1,1678,-0.13600,17.53250,0.13205
1,1679,-0.13610,17.53800,0.13207
1,1680,-0.13620,17.54340,0.13209
1,1681,-0.13630,17.54890,0.13211
1,1682,-0.13640,17.55430,0.13213
1,1683,-0.13650,17.55980,0.13215
1,1684,-0.13660,17.56520,0.13218
1,1685,-0.13670,17.57060,0.13220
1,1686,-0.13680,17.57610,0.13222
1,1687,-0.13690,17.58150,0.13224
1,1688,-0.13700,17.58700,0.13226
1,1689,-0.13710,17.59240,0.13228
1,1690,-0.13730,17.59790,0.13230
1,1691,-0.13740,17.60330,0.13232
1,1692,-0.13750,17.60870,0.13234
1,1693,-0.13760,17.61420,0.13237
1,1694,-0.13770,17.61960,0.13239
1,1695,-0.13780,17.62510,0.13241
1,1696,-0.13790,17.63050,0.13243
1,1697,-0.13800,17.63600,0.13245
1,1698,-0.13810,17.64140,0.13247
1,1699,-0.13820,17.64680,0.13249
1,1700,-0.13830,17.65230,0.13251
1,1701,-0.13840,17.65770,0.13253
1,1702,-0.13850,17.66320,0.13256
1,1703,-0.13860,17.66860,0.13258
1,1704,-0.13870,17.67400,0.13260
1,1705,-0.13880,17.67950,0.13262
1,1706,-0.13890,17.68490,0.13264
1,1707,-0.13900,17.69040,0.13266
1,1708,-0.13910,17.69580,0.13268
1,1709,-0.13920,17.70120,0.13270
1,1710,-0.13930,17.70670,0.13272
1,1711,-0.13940,17.71210,0.13275
1,1712,-0.13950,17.71750,0.13277
1,1713,-0.13960,17.72300,0.13279
1,1714,-0.13970,17.72840,0.13281
1,1715,-0.13980,17.73390,0.13283
1,1716,-0.13990,17.73930,0.13285
1,1717,-0.14000,17.74470,0.13287
1,1718,-0.14010,17.75020,0.13289
1,1719,-0.14020,17.75560,0.13291
1,1720,-0.14030,17.76100,0.13294
1,1721,-0.14040,17.76650,0.13296
1,1722,-0.14040,17.77190,0.13298
1,1723,-0.14050,17.77730,0.13300
1,1724,-0.14060,17.78280,0.13302
1,1725,-0.14070,17.78820,0.13304
1,1726,-0.14080,17.79360,0.13306
1,1727,-0.14090,17.79910,0.13308
1,1728,-0.14100,17.80450,0.13310
1,1729,-0.14110,17.80990,0.13313
1,1730,-0.14120,17.81540,0.13315
1,1731,-0.14130,17.82080,0.13317
1,1732,-0.14140,17.82620,0.13319
1,1733,-0.14150,17.83170,0.13321
1,1734,-0.14160,17.83710,0.13323
1,1735,-0.14170,17.84250,0.13325
1,1736,-0.14180,17.84800,0.13327
1,1737,-0.14190,17.85340,0.13329
1,1738,-0.14200,17.85880,0.13332
1,1739,-0.14210,17.86420,0.13334
1,1740,-0.14220,17.86970,0.13336
1,1741,-0.14230,17.87510,0.13338
1,1742,-0.14240,17.88050,0.13340
1,1743,-0.14250,17.88600,0.13342
1,1744,-0.14260,17.89140,0.13344
1,1745,-0.14270,17.89680,0.13346
1,1746,-0.14280,17.90220,0.13348
1,1747,-0.14290,17.90770,0.13351
1,1748,-0.14300,17.91310,0.13353
1,1749,-0.14310,17.91850,0.13355
1,1750,-0.14320,17.92400,0.13357
1,1751,-0.14330,17.92940,0.13359
1,1752,-0.14340,17.93480,0.13361
1,1753,-0.14350,17.94020,0.13363
1,1754,-0.14360,17.94570,0.13365
1,1755,-0.14370,17.95110,0.13367
1,1756,-0.14380,17.95650,0.13370
1,1757,-0.14390,17.96190,0.13372
1,1758,-0.14400,17.96740,0.13374
1,1759,-0.14410,17.97280,0.13376
1,1760,-0.14420,17.97820,0.13378
1,1761,-0.14430,17.98360,0.13380
1,1762,-0.14440,17.98900,0.13382
1,1763,-0.14450,17.99450,0.13384
1,1764,-0.14460,17.99990,0.13386
1,1765,-0.14470,18.00530,0.13389
1,1766,-0.14480,18.01070,0.13391
1,1767,-0.14490,18.01620,0.13393
1,1768,-0.14500,18.02160,0.13395
1,1769,-0.14510,18.02700,0.13397
1,1770,-0.14520,18.03240,0.13399
1,1771,-0.14530,18.03780,0.13401
1,1772,-0.14540,18.04320,0.13403
1,1773,-0.14550,18.04870,0.13405
1,1774,-0.14560,18.05410,0.13408
1,1775,-0.14570,18.05950,0.13410
1,1776,-0.14580,18.06490,0.13412
1,1777,-0.14590,18.07030,0.13414
1,1778,-0.14600,18.07580,0.13416
1,1779,-0.14610,18.08120,0.13418
1,1780,-0.14620,18.08660,0.13420
1,1781,-0.14620,18.09200,0.13422
1,1782,-0.14630,18.09740,0.13424
1,1783,-0.14640,18.10280,0.13426
1,1784,-0.14650,18.10820,0.13429
1,1785,-0.14660,18.11370,0.13431
1,1786,-0.14670,18.11910,0.13433
1,1787,-0.14680,18.12450,0.13435
1,1788,-0.14690,18.12990,0.13437
1,1789,-0.14700,18.13530,0.13439
1,1790,-0.14710,18.14070,0.13441
1,1791,-0.14720,18.14610,0.13443
1,1792,-0.14730,18.15150,0.13445
1,1793,-0.14740,18.15700,0.13448
1,1794,-0.14750,18.16240,0.13450
1,1795,-0.14760,18.16780,0.13452
1,1796,-0.14770,18.17320,0.13454
1,1797,-0.14780,18.17860,0.13456
1,1798,-0.14790,18.18400,0.13458
1,1799,-0.14800,18.18940,0.13460
1,1800,-0.14810,18.19480,0.13462
1,1801,-0.14820,18.20020,0.13464
1,1802,-0.14830,18.20560,0.13466
1,1803,-0.14840,18.21100,0.13469
1,1804,-0.14850,18.21640,0.13471
1,1805,-0.14860,18.22180,0.13473
1,1806,-0.14870,18.22720,0.13475
1,1807,-0.14880,18.23270,0.13477
1,1808,-0.14890,18.23810,0.13479
1,1809,-0.14900,18.24350,0.13481
1,1810,-0.14910,18.24890,0.13483
1,1811,-0.14910,18.25430,0.13485
1,1812,-0.14920,18.25970,0.13487
1,1813,-0.14930,18.26510,0.13490
1,1814,-0.14940,18.27050,0.13492
1,1815,-0.14950,18.27590,0.13494
1,1816,-0.14960,18.28130,0.13496
1,1817,-0.14970,18.28670,0.13498
1,1818,-0.14980,18.29210,0.13500
1,1819,-0.14990,18.29750,0.13502
1,1820,-0.15000,18.30290,0.13504
1,1821,-0.15010,18.30830,0.13506
1,1822,-0.15020,18.31370,0.13508
1,1823,-0.15030,18.31900,0.13511
1,1824,-0.15040,18.32440,0.13513
1,1825,-0.15050,18.32980,0.13515
1,1826,-0.15060,18.33520,0.13517
1,1827,-0.15070,18.34060,0.13519
1,1828,-0.15080,18.34600,0.13521
1,1829,-0.15090,18.35140,0.13523
1,1830,-0.15100,18.35680,0.13525
1,1831,-0.15110,18.36220,0.13527
1,1832,-0.15120,18.36760,0.13529
1,1833,-0.15130,18.37300,0.13531
1,1834,-0.15140,18.37840,0.13534
1,1835,-0.15140,18.38380,0.13536
1,1836,-0.15150,18.38910,0.13538
1,1837,-0.15160,18.39450,0.13540
1,1838,-0.15170,18.39990,0.13542
1,1839,-0.15180,18.40530,0.13544
1,1840,-0.15190,18.41070,0.13546
1,1841,-0.15200,18.41610,0.13548
1,1842,-0.15210,18.42150,0.13550
1,1843,-0.15220,18.42680,0.13552
1,1844,-0.15230,18.43220,0.13554
1,1845,-0.15240,18.43760,0.13557
1,1846,-0.15250,18.44300,0.13559
1,1847,-0.15260,18.44840,0.13561
1,1848,-0.15270,18.45380,0.13563
1,1849,-0.15280,18.45910,0.13565
1,1850,-0.15290,18.46450,0.13567
1,1851,-0.15300,18.46990,0.13569
1,1852,-0.15310,18.47530,0.13571
1,1853,-0.15320,18.48070,0.13573
1,1854,-0.15330,18.48600,0.13575
1,1855,-0.15330,18.49140,0.13577
1,1856,-0.15340,18.49680,0.13580
2,0,0.38090,3.23220,0.14171
2,1,0.32590,3.19570,0.14578
2,2,0.31010,3.21040,0.14637
2,3,0.29860,3.23150,0.14657
2,4,0.28910,3.25580,0.14658
2,5,0.28100,3.28210,0.14646
2,6,0.27370,3.30990,0.14626
2,7,0.26710,3.33880,0.14600
2,8,0.26090,3.36870,0.14569
2,9,0.25510,3.39950,0.14534
2,10,0.24970,3.43140,0.14498
2,11,0.24460,3.46430,0.14459
2,12,0.23970,3.49830,0.14420
2,13,0.23490,3.53330,0.14380
2,14,0.23040,3.56930,0.14339
2,15,0.22600,3.60630,0.14299
2,16,0.22180,3.64380,0.14258
2,17,0.21770,3.68180,0.14218
2,18,0.21370,3.72010,0.14177
2,19,0.20990,3.75840,0.14138
2,20,0.20610,3.79680,0.14098
2,21,0.20240,3.83520,0.14060
2,22,0.19890,3.87350,0.14021
2,23,0.19540,3.91160,0.13984
2,24,0.19190,3.94950,0.13947
2,25,0.18860,3.98720,0.13910
2,26,0.18530,4.02470,0.13875
2,27,0.18210,4.06180,0.13840
2,28,0.17890,4.09870,0.13805
2,29,0.17580,4.13530,0.13771
2,30,0.17270,4.17160,0.13738
2,31,0.16970,4.20750,0.13706
2,32,0.16680,4.24310,0.13674
2,33,0.16380,4.27830,0.13643
2,34,0.16100,4.31310,0.13613
2,35,0.15820,4.34760,0.13583
2,36,0.15540,4.38180,0.13554
2,37,0.15260,4.41550,0.13526
2,38,0.14990,4.44900,0.13498
2,39,0.14730,4.48200,0.13470
2,40,0.14460,4.51480,0.13444
2,41,0.14200,4.54720,0.13418
2,42,0.13950,4.57930,0.13392
2,43,0.13690,4.61100,0.13367
2,44,0.13440,4.64250,0.13342
2,45,0.13200,4.67360,0.13318
2,46,0.12950,4.70440,0.13295
2,47,0.12710,4.73490,0.13272
2,48,0.12470,4.76510,0.13250
2,49,0.12240,4.79500,0.13228
2,50,0.12000,4.82450,0.13206
2,51,0.11770,4.85380,0.13185
2,52,0.11540,4.88280,0.13165
2,53,0.11320,4.91150,0.13145
2,54,0.11090,4.93990,0.13125
2,55,0.10870,4.96800,0.13106
2,56,0.10650,4.99590,0.13087
2,57,0.10440,5.02350,0.13068
2,58,0.10220,5.05090,0.13050
2,59,0.10010,5.07800,0.13033
2,60,0.09800,5.10490,0.13015
2,61,0.09590,5.13150,0.12998
2,62,0.09380,5.15800,0.12982
2,63,0.09180,5.18420,0.12966
2,64,0.08970,5.21020,0.12950
2,65,0.08770,5.23600,0.12934
2,66,0.08570,5.26160,0.12919
2,67,0.08380,5.28700,0.12904
2,68,0.08180,5.31210,0.12889
2,69,0.07980,5.33700,0.12875
2,70,0.07790,5.36180,0.12861
2,71,0.07600,5.38630,0.12847
2,72,0.07410,5.41070,0.12834
2,73,0.07220,5.43480,0.12821
2,74,0.07040,5.45870,0.12808
2,75,0.06850,5.48250,0.12795
2,76,0.06670,5.50610,0.12783
2,77,0.06480,5.52950,0.12770
2,78,0.06300,5.55270,0.12758
2,79,0.06120,5.57570,0.12747
2,80,0.05950,5.59860,0.12735
2,81,0.05770,5.62130,0.12724
2,82,0.05590,5.64380,0.12713
2,83,0.05420,5.66620,0.12702
2,84,0.05250,5.68830,0.12691
2,85,0.05080,5.71040,0.12681
2,86,0.04900,5.73220,0.12671
2,87,0.04740,5.75390,0.12660
2,88,0.04570,5.77550,0.12651
2,89,0.04400,5.79690,0.12641
2,90,0.04240,5.81810,0.12631
2,91,0.04070,5.83930,0.12622
2,92,0.03910,5.86020,0.12613
2,93,0.03750,5.88100,0.12604
2,94,0.03580,5.90170,0.12595
2,95,0.03420,5.92230,0.12586
2,96,0.03270,5.94270,0.12577
2,97,0.03110,5.96290,0.12569
2,98,0.02950,5.98310,0.12561
2,99,0.02790,6.00310,0.12553
2,100,0.02640,6.02290,0.12545
2,101,0.02490,6.04260,0.12537
2,102,0.02330,6.06220,0.12529
2,103,0.02180,6.08170,0.12522
2,104,0.02030,6.10100,0.12514
2,105,0.01880,6.12020,0.12507
2,106,0.01730,6.13930,0.12500
2,107,0.01580,6.15820,0.12493
2,108,0.01440,6.17710,0.12486
2,109,0.01290,6.19580,0.12479
2,110,0.01140,6.21430,0.12472
2,111,0.01000,6.23280,0.12466
2,112,0.00860,6.25110,0.12459
2,113,0.00710,6.26930,0.12453
2,114,0.00570,6.28740,0.12447
2,115,0.00430,6.30540,0.12441
2,116,0.00290,6.32320,0.12435
2,117,0.00150,6.34100,0.12429
2,118,0.00010,6.35860,0.12423
2,119,-0.00130,6.37610,0.12417
2,120,-0.00260,6.39350,0.12412
2,121,-0.00400,6.41080,0.12406
2,122,-0.00530,6.42800,0.12401
2,123,-0.00670,6.44500,0.12395
2,124,-0.00800,6.46200,0.12390
2,125,-0.00940,6.47880,0.12385
2,126,-0.01070,6.49560,0.12380
2,127,-0.01200,6.51220,0.12375
2,128,-0.01330,6.52880,0.12370
2,129,-0.01460,6.54520,0.12365
2,130,-0.01590,6.56150,0.12360
2,131,-0.01720,6.57770,0.12355
2,132,-0.01850,6.59390,0.12351
2,133,-0.01980,6.60990,0.12346
2,134,-0.02100,6.62580,0.12342
2,135,-0.02230,6.64160,0.12337
2,136,-0.02350,6.65730,0.12333
2,137,-0.02480,6.67290,0.12329
2,138,-0.02600,6.68840,0.12325
2,139,-0.02730,6.70390,0.12321
2,140,-0.02850,6.71920,0.12317
2,141,-0.02970,6.73440,0.12313
2,142,-0.03090,6.74950,0.12309
2,143,-0.03210,6.76460,0.12305
2,144,-0.03330,6.77950,0.12301
2,145,-0.03450,6.79440,0.12298
2,146,-0.03570,6.80910,0.12294
2,147,-0.03690,6.82380,0.12291
2,148,-0.03810,6.83840,0.12287
2,149,-0.03930,6.85290,0.12284
2,150,-0.04040,6.86730,0.12281
2,151,-0.04160,6.88160,0.12277
2,152,-0.04280,6.89590,0.12274
2,153,-0.04390,6.91000,0.12271
2,154,-0.04500,6.92410,0.12268
2,155,-0.04620,6.93810,0.12265
2,156,-0.04730,6.95200,0.12262
2,157,-0.04840,6.96590,0.12259
2,158,-0.04960,6.97970,0.12256
2,159,-0.05070,6.99340,0.12254
2,160,-0.05180,7.00700,0.12251
2,161,-0.05290,7.02050,0.12248
2,162,-0.05400,7.03400,0.12246
2,163,-0.05510,7.04740,0.12243
2,164,-0.05620,7.06070,0.12241
2,165,-0.05730,7.07400,0.12238
2,166,-0.05830,7.08720,0.12236
2,167,-0.05940,7.10030,0.12234
2,168,-0.06050,7.11330,0.12231
2,169,-0.06150,7.12630,0.12229
2,170,-0.06260,7.13930,0.12227
2,171,-0.06370,7.15210,0.12225
2,172,-0.06470,7.16490,0.12223
2,173,-0.06580,7.17760,0.12221
2,174,-0.06680,7.19030,0.12219
2,175,-0.06780,7.20290,0.12217
2,176,-0.06890,7.21540,0.12215
2,177,-0.06990,7.22790,0.12214
2,178,-0.07090,7.24030,0.12212
2,179,-0.07190,7.25270,0.12210
2,180,-0.07290,7.26500,0.12208
2,181,-0.07390,7.27720,0.12207
2,182,-0.07490,7.28940,0.12205
2,183,-0.07590,7.30160,0.12204
2,184,-0.07690,7.31360,0.12202
2,185,-0.07790,7.32560,0.12201
2,186,-0.07890,7.33760,0.12200
2,187,-0.07990,7.34950,0.12198
2,188,-0.08080,7.36140,0.12197
2,189,-0.08180,7.37320,0.12196
2,190,-0.08280,7.38490,0.12195
2,191,-0.08370,7.39660,0.12194
2,192,-0.08470,7.40820,0.12192
2,193,-0.08570,7.41980,0.12191
2,194,-0.08660,7.43140,0.12190
2,195,-0.08750,7.44290,0.12189
2,196,-0.08850,7.45430,0.12188
2,197,-0.08940,7.46570,0.12188
2,198,-0.09040,7.47700,0.12187
2,199,-0.09130,7.48830,0.12186
2,200,-0.09220,7.49950,0.12185
2,201,-0.09310,7.51070,0.12184
2,202,-0.09400,7.52190,0.12184
2,203,-0.09500,7.53300,0.12183
2,204,-0.09590,7.54400,0.12182
2,205,-0.09680,7.55510,0.12182
2,206,-0.09770,7.56600,0.12181
2,207,-0.09860,7.57690,0.12181
2,208,-0.09950,7.58780,0.12180
2,209,-0.10030,7.59860,0.12180
2,210,-0.10120,7.60940,0.12179
2,211,-0.10210,7.62020,0.12179
2,212,-0.10300,7.63090,0.12179
2,213,-0.10390,7.64160,0.12178
2,214,-0.10470,7.65220,0.12178
2,215,-0.10560,7.66280,0.12178
2,216,-0.10650,7.67330,0.12177
2,217,-0.10730,7.68380,0.12177
2,218,-0.10820,7.69430,0.12177
2,219,-0.10900,7.70470,0.12177
2,220,-0.10990,7.71510,0.12177
2,221,-0.11070,7.72540,0.12177
2,222,-0.11160,7.73570,0.12177
2,223,-0.11240,7.74600,0.12176
2,224,-0.11320,7.75620,0.12176
2,225,-0.11410,7.76640,0.12176
2,226,-0.11490,7.77660,0.12176
2,227,-0.11570,7.78670,0.12177
2,228,-0.11650,7.79680,0.12177
2,229,-0.11730,7.80680,0.12177
2,230,-0.11810,7.81690,0.12177
2,231,-0.11900,7.82680,0.12177
